text,id,label,gold_label,neg,pos,pos_probability,neg_probability,total_votes,highest_agreement,entropy_agreement,variance_agreement,jsd_agreement
the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other . ,8003,pos,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
it's just a little too self-satisfied . ,5677,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
"upsetting and thought-provoking , the film has an odd purity that doesn't bring you into the characters so much as it has you study them . ",4393,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"like a documentary version of fight club , shorn of social insight , intellectual pretension and cinematic interest . ",8218,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
a funny film . ,4570,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1445,pos,pos,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"if you like peace , you'll like promises . ",3005,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well . ",7672,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
a moving and weighty depiction of one family's attempts to heal after the death of a child . ,2562,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"just entertaining enough not to hate , too mediocre to love . ",8335,neg,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"sweet home alabama isn't going to win any academy awards , but this date-night diversion will definitely win some hearts . ",3843,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"while puerile men dominate the story , the women shine . ",3625,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",1462,neg,pos,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
billy crystal and robert de niro sleepwalk through vulgarities in a sequel you can refuse . ,6365,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability . ",6197,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
"even if you don't think [kissinger's] any more guilty of criminal activity than most contemporary statesmen , he'd sure make a courtroom trial great fun to watch . ",1289,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"smart , provocative and blisteringly funny . ",1488,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation . ",10339,pos,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
a winning and wildly fascinating work . ,3428,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"no amount of burning , blasting , stabbing , and shooting can hide a weak script . ",10146,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them . ",4503,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . ",9732,neg,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"a meditation on faith and madness , frailty is blood-curdling stuff . ",2857,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"the movie is well done , but slow . ",1772,neg,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this . ",5019,neg,pos,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"a moving , if uneven , success . ",2388,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"macdowell . . . gives give a solid , anguished performance that eclipses nearly everything else she's ever done . ",4659,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
there are just too many characters saying too many clever things and getting into too many pointless situations . where's the movie here ? ,6692,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . ",1029,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists . ,6052,pos,neg,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"whereas oliver stone's conspiracy thriller jfk was long , intricate , star-studded and visually flashy , interview with the assassin draws its considerable power from simplicity . ",2300,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world . ",3202,pos,pos,2.0,5.0,0.7142857142857143,0.2857142857142857,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
"unfunny and lacking any sense of commitment to or affection for its characters , the reginald hudlin comedy relies on toilet humor , ethnic slurs . ",8979,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"a witty , whimsical feature debut . ",2017,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"isn't as sharp as the original . . . despite some visual virtues , 'blade ii' just doesn't cut it . ",5285,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"it's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long . ",5802,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth . ,534,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",1774,pos,pos,2.0,5.0,0.7142857142857143,0.2857142857142857,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
"the movie ultimately relies a bit too heavily on grandstanding , emotional , rocky-like moments . . . but it's such a warm and charming package that you'll feel too happy to argue much . ",2353,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
 . . . pays tribute to heroes the way julia roberts hands out awards--with phony humility barely camouflaging grotesque narcissism . ,8502,neg,neg,3.0,1.0,0.25,0.75,4.0,0.75,0.5623351446188083,0.125,0.22089576884901735
"what makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music . ",3583,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"ritchie may not have a novel thought in his head , but he knows how to pose madonna . ",9619,neg,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality . ,4893,pos,pos,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"this cinema verite speculation on the assassination of john f . kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative . ",2751,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"a real winner -- smart , funny , subtle , and resonant . ",1892,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
this beautifully animated epic is never dull . ,1880,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"filled with alexandre desplat's haunting and sublime music , the movie completely transfixes the audience . ",2759,neg,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"the appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet . ",7379,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
automatically pegs itself for the straight-to-video sci-fi rental shelf . ,7881,pos,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
"the story's scope and pageantry are mesmerizing , and mr . day-lewis roars with leonine power . ",2813,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",1075,neg,pos,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
collapses under its own meager weight . ,8692,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,8129,neg,neg,6.0,2.0,0.25,0.75,8.0,0.75,0.5623351446188083,0.125,0.22089576884901735
slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by . ,8993,pos,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
breen's script is sketchy with actorish notations on the margin of acting . ,6155,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based 'drama , ' but the emphasis on the latter leaves blue crush waterlogged . ",5875,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly . ",9416,pos,neg,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . . ,843,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . ",6214,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding . ",469,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world . ",4133,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up . ,2960,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"this one is a few bits funnier than malle's dud , if only because the cast is so engagingly messing around like slob city reductions of damon runyon crooks . ",6576,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going . ,7637,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
a less-than-thrilling thriller . ,7616,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
looks like a high school film project completed the day before it was due . ,7868,neg,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
"there are many things that solid acting can do for a movie , but crafting something promising from a mediocre screenplay is not one of them . ",9775,neg,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1356,pos,pos,1.0,6.0,0.8571428571428571,0.14285714285714285,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
the major problem with windtalkers is that the bulk of the movie centers on the wrong character . ,9729,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"a movie that will surely be profane , politically charged music to the ears of cho's fans . ",2020,pos,pos,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.5,0.5579230452841438
" . . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its  men in a sardine can  warped logic . ",407,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
a tour de force of modern cinema . ,5209,pos,pos,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.5,0.5579230452841438
"too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over , tunnel under or barrel through . ",7537,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
jacquot's strategy allows his cast the benefit of being able to give full performances . . . while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself . ,2023,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"imagine the cleanflicks version of 'love story , ' with ali macgraw's profanities replaced by romance-novel platitudes . ",5272,pos,neg,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
